NO,기존주소,도로명주소
21065,서울특별시 동대문구 장안동 329-3,서울특별시 동대문구 장안벚꽃로 167
21066,서울특별시 노원구 공릉동 106,서울특별시 노원구 노원로 62
21067,서울특별시 강동구 둔촌동 555,서울특별시 강동구 양재대로96길 79
21068,서울특별시 강동구 둔촌동 546,서울특별시 강동구 명일로 102
21069,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21070,서울특별시 강동구 명일동 332,서울특별시 강동구 상암로51길 54
21071,서울특별시 강동구 상일동 513,서울특별시 강동구 고덕로80길 99
21072,서울특별시 송파구 거여동 290,서울특별시 송파구 양산로8길 8
21073,서울특별시 송파구 장지동 901,서울특별시 송파구 위례광장로 121
21074,서울특별시 송파구 장지동 901,서울특별시 송파구 위례광장로 121
21075,서울특별시 송파구 장지동 896,서울특별시 송파구 위례광장로 290
21076,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21077,서울특별시 강동구 성내동 419-1,서울특별시 강동구 풍성로 196
21078,서울특별시 강동구 암사동 675,서울특별시 강동구 올림픽로91길 30
21079,서울특별시 송파구 가락동 913,서울특별시 송파구 송파대로 345
21080,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로 24
21081,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로 24
21082,서울특별시 강동구 강일동 686,서울특별시 강동구 아리수로98길 25
21083,서울특별시 송파구 오금동 165,서울특별시 송파구 오금로 407
21084,서울특별시 송파구 석촌동 24-3,서울특별시 송파구 석촌호수로 210
21085,서울특별시 강동구 상일동 514,서울특별시 강동구 상암로79길 88
21086,서울특별시 강동구 둔촌동 546,서울특별시 강동구 명일로 102
21087,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21088,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21089,서울특별시 송파구 가락동 913,서울특별시 송파구 송파대로 345
21090,서울특별시 송파구 가락동 913,서울특별시 송파구 송파대로 345
21091,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21092,서울특별시 양천구 목동 933,서울특별시 양천구 목동동로12길 45
21093,서울특별시 마포구 창전동 443,서울특별시 마포구 토정로 167
21094,서울특별시 양천구 신월동 1063,서울특별시 양천구 중앙로29길 61
21095,서울특별시 구로구 구로동 1278,서울특별시 구로구 디지털로31길 85
21096,서울특별시 노원구 상계동 1355,서울특별시 노원구 수락산로 12
21097,서울특별시 은평구 수색동 417,서울특별시 은평구 수색로 300
21098,서울특별시 은평구 증산동 248,서울특별시 은평구 증산로 285
21099,서울특별시 강서구 내발산동 696-21,서울특별시 강서구 강서로47다길 28
21100,서울특별시 서대문구 남가좌동 389,서울특별시 서대문구 거북골로 84
21101,서울특별시 양천구 신정동 1321,서울특별시 양천구 신정이펜1로 99
21102,서울특별시 마포구 염리동 532,서울특별시 마포구 대흥로24길 24
21103,서울특별시 구로구 고척동 340-1,서울특별시 구로구 중앙로12길 17-8
21104,서울특별시 서초구 우면동 712,서울특별시 서초구 형촌길 15
21105,서울특별시 구로구 개봉동 472,서울특별시 구로구 남부순환로95길 88
21106,서울특별시 동작구 상도동 529,서울특별시 동작구 상도로30길 39
21107,서울특별시 관악구 봉천동 1700,서울특별시 관악구 관악로5길 42
21108,서울특별시 강남구 개포동 1281,서울특별시 강남구 삼성로 11
21109,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
21110,서울특별시 영등포구 양평동5가 76,서울특별시 영등포구 양평로24길 9
21111,서울특별시 관악구 봉천동 1703,서울특별시 관악구 관악로 285
21112,서울특별시 성동구 성수동2가 835,서울특별시 성동구 성수일로8길 47
21113,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 79
21114,서울특별시 성북구 하월곡동 226,서울특별시 성북구 월곡로14길 26
21115,서울특별시 중랑구 묵동 20,서울특별시 중랑구 신내로21길 16
21116,서울특별시 용산구 한남동 522-1,서울특별시 용산구 독서당로 22
21117,서울특별시 중랑구 면목동 1077-1,서울특별시 중랑구 사가정로71길 19
21118,서울특별시 동대문구 답십리동 1002,서울특별시 동대문구 서울시립대로 14
21119,서울특별시 중랑구 면목동 1529,서울특별시 중랑구 답십리로75길 73
21120,서울특별시 용산구 도원동 23,서울특별시 용산구 새창로 70
21121,서울특별시 중랑구 신내동 657,서울특별시 중랑구 신내로 127
21122,서울특별시 광진구 광장동 570,서울특별시 광진구 아차산로 540
21123,서울특별시 성북구 장위동 323,서울특별시 성북구 돌곶이로40길 46
21124,서울특별시 동대문구 전농동 690,서울특별시 동대문구 사가정로 65
21125,서울특별시 동대문구 전농동 688,서울특별시 동대문구 전농로16길 51
21126,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 82
21127,서울특별시 노원구 공릉동 109,서울특별시 노원구 화랑로51길 78
21128,서울특별시 중랑구 상봉동 113,서울특별시 중랑구 면목로 489
21129,서울특별시 동대문구 답십리동 1009,서울특별시 동대문구 천호대로55길 11
21130,서울특별시 동대문구 답십리동 1003,서울특별시 동대문구 답십리로 130
21131,서울특별시 동대문구 답십리동 1003,서울특별시 동대문구 답십리로 130
21132,서울특별시 동대문구 답십리동 497-23,서울특별시 동대문구 천호대로 257
21133,서울특별시 동대문구 답십리동 111,서울특별시 동대문구 답십리로41길 33
21134,서울특별시 성동구 하왕십리동 258,서울특별시 성동구 무학로 50
21135,서울특별시 성동구 하왕십리동 1071,서울특별시 성동구 난계로 100
21136,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410
21137,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410
21138,서울특별시 성동구 응봉동 97,서울특별시 성동구 독서당로 431
21139,서울특별시 성동구 응봉동 276,서울특별시 성동구 고산자로4길 34
21140,서울특별시 성동구 응봉동 276,서울특별시 성동구 고산자로4길 34
21141,서울특별시 광진구 광장동 554-7,서울특별시 광진구 아차산로70길 61
21142,서울특별시 광진구 광장동 569,서울특별시 광진구 아차산로 508
21143,서울특별시 중랑구 신내동 797,서울특별시 중랑구 신내로14길 21
21144,서울특별시 강북구 미아동 1369,서울특별시 강북구 오현로 45
21145,서울특별시 강북구 미아동 812,서울특별시 강북구 삼양로27길 19
21146,서울특별시 강북구 미아동 813,서울특별시 강북구 삼양로19길 25
21147,서울특별시 강북구 미아동 474,서울특별시 강북구 숭인로7가길 37
21148,서울특별시 중구 충무로5가 Feb-36,서울특별시 중구 퇴계로49길 14
21149,서울특별시 중구 충무로5가 Feb-36,서울특별시 중구 퇴계로49길 14
21150,서울특별시 도봉구 창동 38,서울특별시 도봉구 덕릉로66길 17
21151,서울특별시 도봉구 창동 815,서울특별시 도봉구 도봉로136길 111
21152,서울특별시 노원구 월계동 951,서울특별시 노원구 초안산로2라길 26
21153,서울특별시 노원구 월계동 556,서울특별시 노원구 초안산로1길 18
21154,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로 46
21155,서울특별시 성북구 하월곡동 228,서울특별시 성북구 오패산로16가길 40
21156,서울특별시 용산구 보광동 151,서울특별시 용산구 보광로5길 40
21157,서울특별시 광진구 구의동 631-1,서울특별시 광진구 광나루로56길 29
21158,서울특별시 광진구 구의동 611,서울특별시 광진구 광나루로56길 32
21159,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 82
21160,서울특별시 중구 신당동 840,서울특별시 중구 다산로36길 109
21161,서울특별시 중구 신당동 851,서울특별시 중구 퇴계로90길 74
21162,서울특별시 용산구 용산동5가 24,서울특별시 용산구 서빙고로 67
21163,서울특별시 강북구 번동 658,서울특별시 강북구 월계로37길 65
21164,서울특별시 성동구 금호동3가 1662,서울특별시 성동구 금호산길 27
21165,서울특별시 도봉구 도봉동 641,서울특별시 도봉구 마들로 684-19
21166,서울특별시 동대문구 용두동 791,서울특별시 동대문구 정릉천동로 16
21167,서울특별시 동대문구 용두동 791,서울특별시 동대문구 정릉천동로 16
21168,서울특별시 성북구 장위동 320,서울특별시 성북구 한천로 713
21169,서울특별시 성북구 석관동 10,서울특별시 성북구 화랑로48길 16
21170,서울특별시 성동구 성수동2가 843,서울특별시 성동구 성수일로4길 26
21171,서울특별시 중구 황학동 2545,서울특별시 중구 청계천로 400
21172,서울특별시 동대문구 장안동 336,서울특별시 동대문구 장안벚꽃로 107
21173,서울특별시 동대문구 장안동 329-3,서울특별시 동대문구 장안벚꽃로 167
21174,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 79
21175,서울특별시 동대문구 전농동 690,서울특별시 동대문구 사가정로 65
21176,서울특별시 노원구 공릉동 745,서울특별시 노원구 공릉로 213
21177,서울특별시 노원구 공릉동 737,서울특별시 노원구 공릉로46길 32
21178,서울특별시 성북구 길음동 1276,서울특별시 성북구 동소문로 248
21179,서울특별시 성북구 길음동 1281,서울특별시 성북구 길음로 118
21180,서울특별시 성동구 옥수동 528,서울특별시 성동구 매봉길 50
21181,서울특별시 성동구 옥수동 528-1,서울특별시 성동구 매봉길 50
21182,서울특별시 성동구 옥수동 528-1,서울특별시 성동구 매봉길 50
21183,서울특별시 성동구 옥수동 220-1,서울특별시 성동구 독서당로 156
21184,서울특별시 서대문구 남가좌동 385,서울특별시 서대문구 가재울미래로 2
21185,서울특별시 서대문구 남가좌동 389,서울특별시 서대문구 거북골로 84
21186,서울특별시 양천구 신정동 327,서울특별시 양천구 목동동로 100
21187,서울특별시 구로구 구로동 560,서울특별시 구로구 새말로9길 45
21188,서울특별시 마포구 도화동 357,서울특별시 마포구 새창로 52
21189,서울특별시 은평구 녹번동 282,서울특별시 은평구 통일로 610
21190,서울특별시 은평구 진관동 101,서울특별시 은평구 진관1로 21-9
21191,서울특별시 은평구 진관동 155,서울특별시 은평구 연서로48길 11
21192,서울특별시 은평구 진관동 155,서울특별시 은평구 연서로48길 11
21193,서울특별시 서대문구 북아현동 1017,서울특별시 서대문구 이화여대8길 123
21194,서울특별시 양천구 신월동 1075,서울특별시 양천구 남부순환로83길 17
21195,서울특별시 서대문구 홍은동 455,서울특별시 서대문구 세검정로1길 95
21196,서울특별시 은평구 불광동 248,서울특별시 은평구 통일로 780
21197,서울특별시 은평구 수색동 417,서울특별시 은평구 수색로 300
21198,서울특별시 마포구 도화동 357,서울특별시 마포구 새창로 52
21199,서울특별시 강서구 마곡동 1513,서울특별시 강서구 방화대로34길 62
21200,서울특별시 양천구 목동 200,서울특별시 양천구 목동중앙로 143
21201,서울특별시 서대문구 북아현동 1017,서울특별시 서대문구 이화여대8길 123
21202,서울특별시 서대문구 북아현동 1013,서울특별시 서대문구 북아현로1가길 20
21203,서울특별시 서대문구 북아현동 1013,서울특별시 서대문구 북아현로 29
21204,서울특별시 은평구 응암동 769,서울특별시 은평구 은평로 220
21205,서울특별시 은평구 응암동 769,서울특별시 은평구 은평로 220
21206,서울특별시 마포구 마포동 449,서울특별시 마포구 마포대로4나길 71
21207,서울특별시 노원구 중계동 360-15,서울특별시 노원구 노원로22길 71
21208,서울특별시 노원구 중계동 580,서울특별시 노원구 덕릉로71길 5
21209,서울특별시 노원구 중계동 512,서울특별시 노원구 동일로208길 20
21210,서울특별시 마포구 신공덕동 155,서울특별시 마포구 백범로37길 12
21211,서울특별시 양천구 목동 926-8,서울특별시 양천구 목동서로 234
21212,서울특별시 노원구 중계동 512,서울특별시 노원구 동일로208길 20
21213,서울특별시 노원구 중계동 363-1,서울특별시 노원구 한글비석로8길 42
21214,서울특별시 노원구 중계동 585,서울특별시 노원구 덕릉로 613
21215,서울특별시 양천구 목동 912,서울특별시 양천구 목동동로 350
21216,서울특별시 노원구 상계동 670,서울특별시 노원구 노원로 532
21217,서울특별시 노원구 상계동 670,서울특별시 노원구 노원로 532
21218,서울특별시 노원구 상계동 1289,서울특별시 노원구 덕릉로94길 21
21219,서울특별시 은평구 대조동 06-19,서울특별시 은평구 통일로67길 8-10
21220,서울특별시 서대문구 홍제동 157-68,서울특별시 서대문구 모래내로 455
21221,서울특별시 강서구 등촌동 638,서울특별시 강서구 공항대로45길 68-6
21222,서울특별시 강서구 등촌동 632-2,서울특별시 강서구 양천로 590
21223,서울특별시 마포구 서교동 487,서울특별시 마포구 월드컵북로5나길 18
21224,서울특별시 마포구 아현동 777,서울특별시 마포구 마포대로 195
21225,서울특별시 마포구 창전동 444,서울특별시 마포구 독막로 145
21226,서울특별시 마포구 서교동 487,서울특별시 마포구 월드컵북로5나길 18
21227,서울특별시 마포구 서교동 490,서울특별시 마포구 양화로 45
21228,서울특별시 양천구 신정동 1323,서울특별시 양천구 중앙로36길 15
21229,서울특별시 양천구 신정동 1323,서울특별시 양천구 중앙로36길 15
21230,서울특별시 양천구 신정동 1325,서울특별시 양천구 목동남로4길 80
21231,서울특별시 양천구 신정동 1325,서울특별시 양천구 목동남로4길 80
21232,서울특별시 양천구 신정동 326,서울특별시 양천구 목동동로 50
21233,서울특별시 양천구 신정동 327,서울특별시 양천구 목동동로 100
21234,서울특별시 마포구 도화동 550,서울특별시 마포구 도화길 28
21235,서울특별시 강동구 둔촌동 May-70,서울특별시 강동구 풍성로65길 34
21236,서울특별시 송파구 송파동 Feb-31,서울특별시 송파구 석촌호수로 284
21237,서울특별시 강동구 암사동 414-2,서울특별시 강동구 고덕로 131
21238,서울특별시 강동구 암사동 414-2,서울특별시 강동구 고덕로 131
21239,서울특별시 강동구 암사동 413,서울특별시 강동구 고덕로 130
21240,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21241,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 333
21242,서울특별시 송파구 방이동 89,서울특별시 송파구 양재대로 1218
21243,서울특별시 송파구 방이동 89,서울특별시 송파구 양재대로 1218
21244,서울특별시 송파구 가락동 913,서울특별시 송파구 송파대로 345
21245,서울특별시 송파구 가락동 913,서울특별시 송파구 송파대로 345
21246,서울특별시 송파구 가락동 140,서울특별시 송파구 동남로 193
21247,서울특별시 송파구 가락동 140,서울특별시 송파구 동남로 193
21248,서울특별시 송파구 송파동 Jan-58,서울특별시 송파구 석촌호수로 298
21249,서울특별시 강동구 강일동 114,서울특별시 강동구 아리수로93가길 110
21250,서울특별시 송파구 오금동 2,서울특별시 송파구 위례성대로 176
21251,서울특별시 강동구 명일동 38,서울특별시 강동구 명일로 376
21252,서울특별시 강동구 상일동 521,서울특별시 강동구 상일로 55
21253,서울특별시 송파구 송파동 243,서울특별시 송파구 오금로32길 31
21254,서울특별시 송파구 송파동 162,서울특별시 송파구 오금로32길 14
21255,서울특별시 강동구 길동 415-16,서울특별시 강동구 진황도로 87
21256,서울특별시 강동구 길동 477,서울특별시 강동구 천중로 253
21257,서울특별시 강동구 길동 477,서울특별시 강동구 천중로 253
21258,서울특별시 강동구 명일동 15,서울특별시 강동구 고덕로 210
21259,서울특별시 강동구 명일동 42,서울특별시 강동구 고덕로62길 76
21260,서울특별시 강동구 명일동 54,서울특별시 강동구 동남로71길 19
21261,서울특별시 강동구 명일동 56,서울특별시 강동구 동남로71길 41
21262,서울특별시 강동구 명일동 359,서울특별시 강동구 양재대로 1650
21263,서울특별시 강동구 명일동 359,서울특별시 강동구 양재대로 1650
21264,서울특별시 강동구 명일동 359,서울특별시 강동구 양재대로 1650
21265,서울특별시 송파구 거여동 290,서울특별시 송파구 양산로8길 8
21266,서울특별시 강동구 천호동 288-5,서울특별시 강동구 상암로12길 13
21267,서울특별시 강동구 천호동 528,서울특별시 강동구 성안로25길 6
21268,서울특별시 송파구 송파동 243,서울특별시 송파구 오금로32길 31
21269,서울특별시 영등포구 당산동4가 30-1,서울특별시 영등포구 당산로42길 16
21270,서울특별시 강남구 개포동 1282,서울특별시 강남구 개포로 264
21271,서울특별시 영등포구 당산동5가 07-02,서울특별시 영등포구 선유동2로 56
21272,서울특별시 송파구 잠실동 175-4,서울특별시 송파구 올림픽로 74
21273,서울특별시 송파구 잠실동 35,서울특별시 송파구 잠실로 62
21274,서울특별시 송파구 잠실동 22,서울특별시 송파구 올림픽로 135
21275,서울특별시 송파구 잠실동 27,서울특별시 송파구 송파대로 567
21276,서울특별시 영등포구 영등포동7가 203,서울특별시 영등포구 국회대로54길 10
21277,서울특별시 강남구 세곡동 525,서울특별시 강남구 헌릉로590길 63
21278,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19
21279,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19
21280,서울특별시 영등포구 당산동4가 30-1,서울특별시 영등포구 당산로42길 16
21281,서울특별시 영등포구 당산동4가 88,서울특별시 영등포구 당산로41길 23
21282,서울특별시 영등포구 당산동4가 99,서울특별시 영등포구 영신로 237
21283,서울특별시 강남구 삼성동 17,서울특별시 강남구 학동로 432
21284,서울특별시 영등포구 신길동 4958,서울특별시 영등포구 여의대방로35가길 19
21285,서울특별시 영등포구 신길동 4950,서울특별시 영등포구 신풍로 77
21286,서울특별시 서초구 잠원동 53,서울특별시 서초구 잠원로12길 4
21287,서울특별시 서초구 잠원동 70,서울특별시 서초구 잠원로 37-48
21288,서울특별시 서초구 잠원동 Dec-55,서울특별시 서초구 잠원로 157
21289,서울특별시 영등포구 당산동2가 16-1,서울특별시 영등포구 영등포로 106
21290,서울특별시 구로구 개봉동 481,서울특별시 구로구 개봉로20길 6
21291,서울특별시 금천구 독산동 1155,서울특별시 금천구 시흥대로 291
21292,서울특별시 금천구 독산동 1155,서울특별시 금천구 시흥대로 291
21293,서울특별시 강남구 도곡동 527,서울특별시 강남구 선릉로 221
21294,서울특별시 영등포구 문래동5가 14,서울특별시 영등포구 선유로9나길 8
21295,서울특별시 강남구 일원동 716,서울특별시 강남구 광평로19길 15
21296,서울특별시 강남구 일원동 615,서울특별시 강남구 개포로110길 15
21297,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21298,서울특별시 서초구 서초동 1687,서울특별시 서초구 서초중앙로24길 43
21299,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21300,서울특별시 강남구 대치동 316,서울특별시 강남구 삼성로 212
21301,서울특별시 송파구 신천동 17,서울특별시 송파구 올림픽로 435
21302,서울특별시 송파구 신천동 17,서울특별시 송파구 올림픽로 435
21303,서울특별시 서초구 반포동 18-1,서울특별시 서초구 반포대로 275
21304,서울특별시 관악구 봉천동 1728,서울특별시 관악구 행운10길 21
21305,서울특별시 관악구 봉천동 1712,서울특별시 관악구 성현로 80
21306,서울특별시 관악구 봉천동 1707,서울특별시 관악구 인헌12길 46-2
21307,서울특별시 관악구 봉천동 1717,서울특별시 관악구 관악로30길 27
21308,서울특별시 관악구 봉천동 1717,서울특별시 관악구 관악로30길 27
21309,서울특별시 송파구 풍납동 514,서울특별시 송파구 올림픽로43길 34
21310,서울특별시 동작구 상도동 416,서울특별시 동작구 장승배기로 26
21311,서울특별시 동작구 상도동 431,서울특별시 동작구 상도로53길 8
21312,서울특별시 서초구 우면동 788,서울특별시 서초구 양재대로2길 33
21313,서울특별시 서초구 우면동 773,서울특별시 서초구 양재대로2길 90
21314,서울특별시 강남구 역삼동 755-4,서울특별시 강남구 선릉로69길 20
21315,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
21316,서울특별시 금천구 시흥동 1013,서울특별시 금천구 금하로 816
21317,서울특별시 금천구 시흥동 1026,서울특별시 금천구 시흥대로 165
21318,서울특별시 서초구 방배동 754-1,서울특별시 서초구 동광로1길 112
21319,서울특별시 서초구 방배동 1344,서울특별시 서초구 서초대로1길 30
21320,서울특별시 강남구 역삼동 709-5,서울특별시 강남구 테헤란로52길 16
21321,서울특별시 송파구 잠실동 19,서울특별시 송파구 올림픽로 99
21322,서울특별시 송파구 잠실동 19,서울특별시 송파구 올림픽로 99
21323,서울특별시 서초구 서초동 1687,서울특별시 서초구 서초중앙로24길 43
21324,서울특별시 관악구 봉천동 1708,서울특별시 관악구 봉천로 387
21325,서울특별시 서초구 서초동 1326-17,서울특별시 서초구 서초대로74길 30
21326,서울특별시 송파구 잠실동 35,서울특별시 송파구 잠실로 62
21327,서울특별시 영등포구 신길동 4945,서울특별시 영등포구 가마산로 442
21328,서울특별시 영등포구 신길동 4969,서울특별시 영등포구 신길로28길 9
21329,서울특별시 영등포구 신길동 4969,서울특별시 영등포구 신길로28길 9
21330,서울특별시 송파구 신천동 17,서울특별시 송파구 올림픽로 435
21331,서울특별시 서초구 서초동 1333,서울특별시 서초구 사임당로 130
21332,서울특별시 관악구 봉천동 1706,서울특별시 관악구 관악로30길 12
21333,서울특별시 관악구 봉천동 1717,서울특별시 관악구 관악로30길 27
21334,서울특별시 금천구 시흥동 1010,서울특별시 금천구 금하로 793
21335,서울특별시 서초구 방배동 866-20,서울특별시 서초구 서초대로 17
21336,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9
21337,서울특별시 영등포구 영등포동 647,서울특별시 영등포구 도신로29길 28
21338,서울특별시 영등포구 양평동3가 101,서울특별시 영등포구 선유로 207
21339,서울특별시 서초구 서초동 1685,서울특별시 서초구 서초중앙로 200
21340,서울특별시 영등포구 영등포동8가 91,서울특별시 영등포구 영중로 154
21341,서울특별시 영등포구 양평동2가 Jan-38,서울특별시 영등포구 영등포로3길 9
21342,서울특별시 관악구 신림동 1730,서울특별시 관악구 남부순환로 1430
21343,서울특별시 동작구 상도동 535,서울특별시 동작구 상도로30길 40
21344,서울특별시 영등포구 여의도동 Feb-30,서울특별시 영등포구 국제금융로7길 27
21345,서울특별시 영등포구 여의도동 28,서울특별시 영등포구 여의나루로 7
21346,서울특별시 강남구 압구정동 433,서울특별시 강남구 압구정로 151
21347,서울특별시 강남구 압구정동 513,서울특별시 강남구 압구정로 401
21348,서울특별시 영등포구 여의도동 Apr-43,서울특별시 영등포구 국제금융로 86
21349,서울특별시 동작구 신대방동 565,서울특별시 동작구 여의대방로 22
21350,서울특별시 강남구 도곡동 538-3,서울특별시 강남구 도곡로 320
21351,서울특별시 강남구 도곡동 869,서울특별시 강남구 논현로 218
21352,서울특별시 서초구 우면동 773,서울특별시 서초구 양재대로2길 90
21353,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21354,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21355,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21356,서울특별시 영등포구 신길동 897-1,서울특별시 영등포구 여의대방로43나길 25
21357,서울특별시 영등포구 신길동 4501,서울특별시 영등포구 여의대방로5길 6
21358,서울특별시 강남구 대치동 1014-3,서울특별시 강남구 도곡로78길 22
21359,서울특별시 강남구 대치동 316,서울특별시 강남구 삼성로 212
21360,서울특별시 강남구 대치동 1027,서울특별시 강남구 삼성로51길 35
21361,서울특별시 강남구 대치동 503,서울특별시 강남구 선릉로 120
21362,서울특별시 은평구 수색동 415-1,서울특별시 은평구 은평터널로 65
21363,서울특별시 은평구 녹번동 282,서울특별시 은평구 통일로 610
21364,서울특별시 노원구 중계동 360-15,서울특별시 노원구 노원로22길 71
21365,서울특별시 노원구 중계동 505,서울특별시 노원구 섬밭로 265
21366,서울특별시 노원구 중계동 512,서울특별시 노원구 동일로208길 20
21367,서울특별시 노원구 중계동 359-1,서울특별시 노원구 중계로 230
21368,서울특별시 노원구 중계동 363-1,서울특별시 노원구 한글비석로8길 42
21369,서울특별시 노원구 중계동 360-2,서울특별시 노원구 중계로 233
21370,서울특별시 노원구 상계동 1110,서울특별시 노원구 동일로241길 53
21371,서울특별시 구로구 구로동 103-6,서울특별시 구로구 가마산로 271
21372,서울특별시 서대문구 남가좌동 390,서울특별시 서대문구 거북골로 100
21373,서울특별시 은평구 진관동 102,서울특별시 은평구 진관1로 21-10
21374,서울특별시 은평구 진관동 106,서울특별시 은평구 진관1로 55
21375,서울특별시 양천구 신월동 987-1,서울특별시 양천구 신월로 99
21376,서울특별시 서대문구 홍제동 465,서울특별시 서대문구 세무서길 106-12
21377,서울특별시 양천구 신정동 325,서울특별시 양천구 목동동로 10
21378,서울특별시 양천구 신정동 1326,서울특별시 양천구 중앙로43길 14
21379,서울특별시 양천구 신정동 1325,서울특별시 양천구 목동남로4길 80
21380,서울특별시 마포구 아현동 777,서울특별시 마포구 마포대로 195
21381,서울특별시 양천구 목동 404-13,서울특별시 양천구 오목로 354
21382,서울특별시 양천구 목동 908-34,서울특별시 양천구 목동동로 411
21383,서울특별시 마포구 중동 393,서울특별시 마포구 성암로 41
21384,서울특별시 마포구 염리동 515-1,서울특별시 마포구 숭문길 106
21385,서울특별시 서대문구 홍제동 82,서울특별시 서대문구 통일로25길 30
21386,서울특별시 강서구 등촌동 695,서울특별시 강서구 공항대로39길 74
21387,서울특별시 강서구 등촌동 628-15,서울특별시 강서구 화곡로68길 33
21388,서울특별시 강서구 화곡동 1173,서울특별시 강서구 화곡로31다길 20
21389,서울특별시 서대문구 영천동 100,서울특별시 서대문구 독립문로 10
21390,서울특별시 은평구 대조동 26-14,서울특별시 은평구 진흥로 153
21391,서울특별시 마포구 용강동 502,서울특별시 마포구 토정로31길 23
21392,서울특별시 강서구 방화동 874,서울특별시 강서구 양천로6길 57
21393,서울특별시 은평구 응암동 766,서울특별시 은평구 백련산로 67
21394,서울특별시 강서구 방화동 839,서울특별시 강서구 방화대로48길 40
21395,서울특별시 노원구 하계동 288,서울특별시 노원구 노원로18길 19
21396,서울특별시 서대문구 북아현동 1017,서울특별시 서대문구  
21397,서울특별시 서대문구 북가좌동 459,서울특별시 서대문구 증가로 200-8
21398,서울특별시 용산구 이촌동 412,서울특별시 용산구 이촌로87길 21
21399,서울특별시 성동구 금호동2가 1215,서울특별시 성동구 금호로 117
21400,서울특별시 성북구 장위동 316-5,서울특별시 성북구 한천로101길 18
21401,서울특별시 동대문구 휘경동 366,서울특별시 동대문구 한천로 300
21402,서울특별시 노원구 공릉동 670-7,서울특별시 노원구 화랑로 443
21403,서울특별시 노원구 공릉동 670-7,서울특별시 노원구 화랑로 443
21404,서울특별시 성북구 하월곡동 224,서울특별시 성북구 회기로5길 100
21405,서울특별시 중구 신당동 844,서울특별시 중구 다산로 32
21406,서울특별시 노원구 공릉동 106,서울특별시 노원구 노원로 62
21407,서울특별시 동대문구 답십리동 1013,서울특별시 동대문구 답십리로 141
21408,서울특별시 동대문구 장안동 342-11,서울특별시 동대문구 장한로26다길 24
21409,서울특별시 광진구 군자동 360-20,서울특별시 광진구 광나루로 361
21410,서울특별시 동대문구 답십리동 1003,서울특별시 동대문구 답십리로 130
21411,서울특별시 광진구 구의동 611,서울특별시 광진구 광나루로56길 32
21412,서울특별시 성동구 하왕십리동 258,서울특별시 성동구 무학로 50
21413,서울특별시 중구 중림동 200,서울특별시 중구 중림로 10
21414,서울특별시 강북구 미아동 1353,서울특별시 강북구 솔샘로 174
21415,서울특별시 용산구 도원동 23,서울특별시 용산구 새창로 70
21416,서울특별시 동대문구 용두동 779,서울특별시 동대문구 무학로26길 30
21417,서울특별시 동대문구 이문동 64,서울특별시 동대문구 한천로58길 47
21418,서울특별시 동대문구 휘경동 366,서울특별시 동대문구 한천로 300
21419,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410
21420,서울특별시 중구 황학동 2545,서울특별시 중구 청계천로 400
21421,서울특별시 도봉구 창동 819,서울특별시 도봉구 도봉로110다길 51
21422,서울특별시 도봉구 창동 27,서울특별시 도봉구 노해로70길 19
21423,서울특별시 성북구 돈암동 642,서울특별시 성북구 아리랑로5길 92
21424,서울특별시 용산구 이촌동 411,서울특별시 용산구 이촌로 100-8
21425,서울특별시 성북구 정릉동 1014,서울특별시 성북구 북악산로 828
21426,서울특별시 도봉구 창동 373,서울특별시 도봉구 덕릉로 350
21427,서울특별시 도봉구 창동 45,서울특별시 도봉구 노해로66길 21
21428,서울특별시 용산구 이촌동 422,서울특별시 용산구 이촌로2가길 66
21429,서울특별시 송파구 거여동 290,서울특별시 송파구 양산로8길 8
